outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,tau_mid,s_tau_element,s_tau_element_identity_residual,s_tau_recovered,s_tau_recovered_identity_residual,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,s_nu_continuous_normal_left,s_nu_continuous_normal_right,k_contribution_continuous_normal_exact
60,16.54003064180944,0.03258268818787865,0.256572148066957,12.280028692461443,0.7801813658057114,0.01320898768037564,4.4766029900020907e-05,0.01999239541830875,0.6925979877984669,16.54002392942279,-16.540023929422922,-1.3145040611561853e-13,-16.5400239690243,-3.96015096271185e-08,0.013728172753344238,0.012689802607407038,4.478908317606967e-05,0.013096818571152073,0.013302684668809506,4.4704354837265776e-05,0.013085760362690652,0.013294063383909129,4.463775294220694e-05
61,16.792881745005335,0.0328194116290524,0.24913028028146486,12.532879906635653,0.7962456446897803,0.013417311898193632,4.484949399585614e-05,0.020029670271828177,0.712627658070295,16.792875143597,-16.792875143596767,2.3447910280083306e-13,-16.792875176693464,-3.3096462459525355e-08,0.013898326350558703,0.012936297445828557,4.486870816069951e-05,0.013302684668809506,0.013515415017504816,4.47952160580005e-05,0.013294065556585395,0.013505836819366318,4.4734438288652464e-05
62,17.03816800049301,0.0330662040933669,0.24144247927967463,12.778166286416223,0.8118293104598955,0.01362943825924667,4.485073818361385e-05,0.020030225922925277,0.7326578839932203,17.03816152337757,-17.038161523377767,-1.9539925233402755e-13,-17.038161558111064,-3.4733492526584087e-08,0.014075378303652838,0.013183498214840491,4.486674280382663e-05,0.013515415017504816,0.013722917714843744,4.4784026023660166e-05,0.013505838914807725,0.013704864656535674,4.469315130583201e-05
63,17.2756596390264,0.03332037079505525,0.23354107001881166,13.015658061065466,0.8269177651983778,0.0138125307164144,4.455636770371243e-05,0.01989876081318,0.7525566448064003,17.275653298026814,-17.275653298026644,1.7053025658242404e-13,-17.275653338958794,-4.093197958354722e-08,0.014226233062010232,0.013398828370818568,4.456969119301211e-05,0.013722917714843744,0.013869028197630421,4.445002338559763e-05,0.013704866607662385,0.013844140148580222,4.43117462656188e-05
64,17.505159195624152,0.033578846124033404,0.22545833443647087,13.245157763293106,0.8414984633074858,0.013905405667121225,4.359469270985958e-05,0.019469279199913314,0.7720259240063136,17.505153000254452,-17.505153000254488,-3.552713678800501e-14,-17.50515303030848,-3.005402859912465e-08,0.01428945362076527,0.013521357713477192,4.360577720584312e-05,0.013869028197630421,0.013909454675648577,4.349342970189614e-05,0.01384414183392803,0.01390425101845252,4.339929266051808e-05
65,17.72650139974991,0.0338386222157018,0.217226378803099,13.46650011991289,0.855560904562553,0.013930362040224378,4.215386202165967e-05,0.018825807868779857,0.7908517318750935,17.72649535687424,-17.726495356874434,-1.9539925233402755e-13,-17.726495344391303,1.248293557409852e-08,0.014287145788287357,0.013573578292161402,4.216307927309777e-05,0.013909454675648577,0.01395970990354365,4.2179452913819185e-05,0.013904252476744589,0.014007408061148512,4.2308331412917416e-05
66,17.93955293327975,0.0340984652775055,0.20887700529367315,13.679551811961277,0.8690966188717196,0.01410937790918125,4.1582094786477735e-05,0.018570458071656457,0.80942218994675,17.939547048922627,-17.939547048922496,1.3145040611561853e-13,-17.93954699327661,5.564601579521877e-08,0.01444123949880554,0.01377751631955696,4.1589762808577234e-05,0.01395970990354365,0.014330231295604847,4.179454124647125e-05,0.014007409721530535,0.014416460912865995,4.219170317221833e-05
67,18.144212062084726,0.0343602462519086,0.20044158741859341,13.884211108317409,0.8820991429988809,0.014746040145397425,4.3585161279268346e-05,0.019465022487184763,0.8288872124339347,18.14420634527876,-18.14420634527867,9.237055564881302e-14,-18.14420630619524,3.908352042003571e-08,0.015055407990309352,0.014436672300485495,4.35915559313838e-05,0.014330231295604847,0.015236869004271366,4.382091153304314e-05,0.014416463378923577,0.015297252997932146,4.425567536213022e-05
68,18.34040814826665,0.034627346894404346,0.1919509490112609,14.080407376532337,0.8945639894854265,0.01586846429395648,4.833481509815186e-05,0.02158620583668601,0.8504734182706207,18.340402613493687,-18.340402613493634,5.3290705182007514e-14,-18.340402634264905,-2.0771217634774075e-08,0.01615783709447809,0.015579091493434862,4.834017287256217e-05,0.015236869004271366,0.016507097171467203,4.838206281192056e-05,0.015297256362995604,0.0165049762185851,4.855726497646098e-05
69,18.528101046115758,0.03490112852237235,0.1834352465163808,14.268100474296158,0.9064886079886045,0.017158959926065205,5.400882234200256e-05,0.024120203081444105,0.8745936213520648,18.528095711257507,-18.52809571125759,-8.171241461241152e-14,-18.528095770099547,-5.884204057338138e-08,0.01743086465332837,0.01688705519880204,5.401334293126712e-05,0.016507097171467203,0.017756138934330375,5.3860687400595696e-05,0.01650497988655088,0.017681004825728347,5.361548853210602e-05
70,18.707280380734662,0.0351791530913184,0.1749238544450712,14.447280024776884,0.9178723392419624,0.01821774323958222,5.8054807873592984e-05,0.025927129958474897,0.9005207513105395,18.707275261738232,-18.707275261737887,3.446132268436486e-13,-18.707275345630098,-8.389186589852216e-08,0.018474957655013974,0.017960528824150467,5.8058665484253084e-05,0.017756138934330375,0.018544139447649186,5.7633788775296356e-05,0.017681007995940544,0.018279934972172396,5.655764839425362e-05
71,18.87796471324063,0.035454275858824796,0.16644525408089722,14.617964579039867,0.928716361841729,0.01835366958029518,5.606828008961954e-05,0.025039951688359076,0.9255607029988987,18.877959816001216,-18.87795981600146,-2.4513724383723456e-13,-18.877959973791953,-1.577907369210152e-07,0.018599342400761228,0.018107996759829124,5.607162869819714e-05,0.018544139447649186,0.017747158840695453,5.481333735272457e-05,0.018279936247459844,0.01732407397863192,5.2761069211446705e-05
72,19.040200597797842,0.0357120729275385,0.1580269249566832,14.780200668558658,0.9390236320504256,0.016303266810263447,4.2003004931971685e-05,0.018758435475127053,0.9443191384740257,19.040195905520008,-19.040195905519788,2.2026824808563106e-13,-19.040196134325083,-2.2880507444256182e-07,0.01654014813625376,0.01606638548427314,4.200596070774669e-05,0.017747158840695453,0.014470628354446303,4.114880333471021e-05,0.01732407088783907,0.014461740141859646,4.0023035303795545e-05
73,19.19406151509298,0.03593747203975475,0.14969524091566674,14.934061751494834,0.9487988168513523,0.012624279873429178,2.3857296148810145e-05,0.01065460795348493,0.9549737464275108,19.194056988456182,-19.1940569884562,-1.7763568394002505e-14,-19.194056835786526,1.5266965647242614e-07,0.012857088775819696,0.012391470971038671,2.3860000642082506e-05,0.014470628354446303,0.011259348156268166,2.490439048717676e-05,0.014461734016365003,0.011765761491843356,2.583381624709228e-05
74,19.339646687235287,0.0361336039186338,0.14147536775046216,15.079647055827898,0.9580482204496954,0.010902862650691934,1.6817518483184902e-05,0.007510661102212048,0.9624844075297228,19.339642292789247,-19.339642292789637,-3.907985046680551e-13,-19.3396419612305,3.3155874490375936e-07,0.01114004971924808,0.01066567558213579,1.682017150970925e-05,0.011259348156268166,0.011115591490255164,1.7707227252410264e-05,0.011765759186036858,0.011309914948038988,1.8835889036391954e-05
75,19.4770798305108,0.036318591935477304,0.13339116794963235,15.217080323677946,0.9667797044961631,0.011694615732817468,1.8243114647379645e-05,0.008147328733562404,0.9706317362632851,19.477075560639296,-19.477075560639527,-2.3092638912203256e-13,-19.477075624026433,-6.33871373167949e-08,0.01195415668362899,0.011435074782005953,1.8246109790661837e-05,0.011115591490255164,0.012031310312057729,1.7876369908839314e-05,0.011309917305266724,0.011851261320652564,1.789235360858205e-05
76,19.60650784111314,0.03649989879064175,0.12546510729394314,15.346508461299734,0.9750026023176841,0.01199835782157209,1.8062030922452154e-05,0.008066457201272047,0.9786981934645572,19.606503698261083,-19.606503698260617,4.654054919228656e-13,-19.606503754699126,-5.643804357191584e-08,0.012267449399509269,0.011729266243634913,1.8065059243523065e-05,0.012031310312057729,0.011825281105769253,1.7852151064319014e-05,0.01185126285548834,0.011894915715315174,1.7686867362080515e-05
77,19.728099355075443,0.0366738880196117,0.11771816960596689,15.468100099749687,0.9827276274729326,0.011515270039060384,1.5609599283320538e-05,0.006971207451062068,0.9856694009156193,19.728095336711036,-19.728095336710794,2.4158453015843406e-13,-19.728095169040827,1.6767020838415192e-07,0.012060565799266156,0.010969974278854624,1.5621267016469243e-05,0.011825281105769253,0.011487555830605402,1.5995732807690257e-05,0.011894916326742236,0.012045412002846378,1.6867450118186067e-05
78,19.842043200132768,0.036843911957351996,0.11016977454990581,15.582044071827625,0.9899667769885739,0.013722303109498388,2.0745145109017276e-05,0.009264729192111661,0.994934130107731,19.842039308788973,-19.84203930878988,-9.059419880941277e-13,-19.8420392676613,4.1127673711116586e-08,0.013120853758589433,0.014323752460407336,2.0758429428969947e-05,0.011487555830605402,0.016735665417025123,2.219180347306189e-05,0.012045415999015287,0.016669039219340008,2.2905560392679064e-05
79,19.94854679379669,0.0370209356242167,0.10283770849345113,15.688547813349302,0.9967332297880539,0.010502500095277322,1.1343257189643693e-05,0.005065869892269014,1.0,19.948543050310654,-19.948543050310075,5.790923296444817e-13,-19.948543050310075,5.790923296444817e-13,0.019014335073514098,0.0019906651170405413,1.3826833602145124e-05,0.016735665417025123,0.003129999945285029,1.1732480903293682e-05,0.016669048082990447,0.0019906651170405534,1.0798041804386432e-05
