benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,2.1,2.1,10.801512660825933,1561.3589517389596,144.55002746065114,743.5042627328379,5.143577457536159,0.0,0.0,0.0,27.623849716907724,-27.623849716907724,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.2,-3.0938284595059806,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,2.8938284595059804,14.4691422975299,48.23047432509968,48.23047432509968,0.0,FAIL,FAIL,15.469142297529903,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.2,3.0938284595059806,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,3.293828459505981,16.469142297529903,54.89714099176635,48.23047432509968,6.666666666666671,FAIL,FAIL,-15.469142297529903,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.2,-3.0938284595059806,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,2.8938284595059804,14.4691422975299,48.23047432509968,48.23047432509968,0.0,FAIL,FAIL,15.469142297529903,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.2,-9.281485378517942,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,9.081485378517943,45.40742689258971,151.35808964196573,48.23047432509968,103.12761531686606,FAIL,FAIL,46.40742689258971,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.2,-3.0938284595059806,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,2.8938284595059804,14.4691422975299,48.23047432509968,48.23047432509968,0.0,FAIL,FAIL,15.469142297529903,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.2,-1.0312761531686603,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,0.8312761531686603,4.156380765843301,13.854602552811006,48.23047432509968,-34.375871772288676,FAIL,FAIL,5.156380765843301,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.2,-0.2,-3.0938284595059806,-742.0547560125095,239.85000000000002,3710.2737800625473,15.469142297529903,0.0,0.0,0.0,48.23047432509968,-48.23047432509968,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.13,6.2073666527815625,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,6.077366652781563,46.748974252165866,155.8299141738862,155.8299141738862,0.0,FAIL,FAIL,47.748974252165866,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.13,-6.2073666527815625,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,6.337366652781562,48.748974252165866,162.4965808405529,155.8299141738862,6.666666666666686,FAIL,FAIL,-47.748974252165866,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.13,6.2073666527815625,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,6.077366652781563,46.748974252165866,155.8299141738862,155.8299141738862,0.0,FAIL,FAIL,47.748974252165866,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.13,18.62209995834469,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,18.492099958344692,142.24692275649764,474.1564091883254,155.8299141738862,318.3264950144392,FAIL,FAIL,143.2469227564976,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.13,6.2073666527815625,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,6.077366652781563,46.748974252165866,155.8299141738862,155.8299141738862,0.0,FAIL,FAIL,47.748974252165866,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.13,2.069122217593854,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,1.9391222175938543,14.916324750721955,49.72108250240652,155.8299141738862,-106.10883167147969,FAIL,FAIL,15.916324750721955,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.13,0.13,6.2073666527815625,2691.8250603537153,433.65008238195344,20706.3466181055,47.748974252165866,0.0,0.0,0.0,155.8299141738862,-155.8299141738862,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.15,1.5067324721629993,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,1.3567324721629994,9.04488314775333,30.149610492511098,30.149610492511098,0.0,FAIL,FAIL,10.04488314775333,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.15,-1.5067324721629993,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,1.6567324721629992,11.044883147753328,36.816277159177766,30.149610492511098,6.666666666666668,FAIL,FAIL,-10.04488314775333,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.15,1.5067324721629993,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,1.3567324721629994,9.04488314775333,30.149610492511098,30.149610492511098,0.0,FAIL,FAIL,10.04488314775333,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.15,4.520197416488998,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,4.370197416488998,29.13464944325999,97.11549814419996,30.149610492511098,66.96588765168886,FAIL,FAIL,30.134649443259992,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.15,1.5067324721629993,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,1.3567324721629994,9.04488314775333,30.149610492511098,30.149610492511098,0.0,FAIL,FAIL,10.04488314775333,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.15,0.5022441573876665,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,0.35224415738766646,2.3482943825844433,7.827647941948144,30.149610492511098,-22.321962550562954,FAIL,FAIL,3.3482943825844433,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.15,0.15,1.5067324721629993,361.3897834482954,239.85000000000002,2409.265222988636,10.044883147753328,0.0,0.0,0.0,30.149610492511098,-30.149610492511098,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.1,0.32779265339213487,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.4277926533921349,4.277926533921349,14.259755113071163,14.259755113071163,0.0,FAIL,FAIL,-3.2779265339213484,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.1,-0.32779265339213487,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.22779265339213486,2.2779265339213484,7.593088446404495,14.259755113071163,-6.666666666666668,FAIL,FAIL,3.2779265339213484,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.1,-0.32779265339213487,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.22779265339213486,2.2779265339213484,7.593088446404495,14.259755113071163,-6.666666666666668,FAIL,FAIL,3.2779265339213484,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.1,0.9833779601764047,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,1.0833779601764046,10.833779601764046,36.112598672546824,14.259755113071163,21.85284355947566,FAIL,FAIL,-9.833779601764046,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.1,0.32779265339213487,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.4277926533921349,4.277926533921349,14.259755113071163,14.259755113071163,0.0,FAIL,FAIL,-3.2779265339213484,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.1,0.10926421779737827,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.20926421779737828,2.0926421779737825,6.9754739265792765,14.259755113071163,-7.284281186491887,FAIL,FAIL,-1.0926421779737827,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.1,-0.1,0.32779265339213487,142.1473111476984,433.65008238195344,-1421.4731114769838,-3.2779265339213484,0.0,0.0,0.0,14.259755113071163,-14.259755113071163,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.063,-0.10190115501066861,-0.10190115501066861,-73.3229760879266,719.5500000000001,-1163.8567633004222,-1.6174786509629937,0.1649011550106686,2.6174786509629935,17.449857673086623,17.449857673086623,0.0,FAIL,FAIL,-1.617478650962994,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
