outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,tau_mid,s_tau_element,s_tau_element_identity_residual,s_tau_recovered,s_tau_recovered_identity_residual,node_pseudo_tangential_residual_left,node_pseudo_tangential_residual_right,node_pseudo_normal_residual_left,node_pseudo_normal_residual_right,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next,s_nu_continuous_normal_left,s_nu_continuous_normal_right,k_contribution_continuous_normal_exact
10,4.367817103470006,0.35377543751054086,0.009047330494630693,0.0741285205645248,0.004709493212740767,0.04342650679124249,1.706201218603406e-05,0.007139324084933576,0.19349209495259356,4.333857406655833,-4.333857406655986,-1.5365486660812167e-13,-4.333857406655986,-1.5365486660812167e-13,0.0008202736458464699,0.0007352626684031804,0.04749412517799234,0.0444573685186791,0.10284931639065986,-0.015996302808175766,2.771093218940214e-05,0.04519817966896111,0.0425610119507597,1.742514480696459e-05,1.0183424647557673e-05,0.1159021956209485,0.021751219487630813,0.06215858475607394,1.715624240063037e-05
11,4.375096993461215,0.34804677724666205,0.009482881372327988,0.08339362649800414,0.005298118928952979,0.04196051998278261,1.6696369238618563e-05,0.006986326685066149,0.2004784216376597,4.3431225125893125,-4.3431225125890585,2.540190280342358e-13,-4.3431225125890585,2.540190280342358e-13,0.0007352626684031804,0.0006576532205384567,0.0444573685186791,0.043478984405200816,0.09990589281277273,-0.01598485284720752,2.730981942854618e-05,0.0425610119507597,0.04197258770047662,1.6941273979933104e-05,1.0506835799104279e-05,0.11415653221438804,0.021737389394566264,0.058559641621773295,1.6356957144466983e-05
12,4.38293056740296,0.34231624553058704,0.009931706713595386,0.09310092054096583,0.005914837501794499,0.04172409998735693,1.729011337975202e-05,0.007234769354129065,0.20771319099178875,4.352829806632274,-4.352829806632633,-3.597122599785507e-13,-4.352829806632634,-3.6060043839825084e-13,0.0006576532205384567,0.0005871216540702662,0.043478984405200816,0.04270089208642691,0.09817167936718052,-0.014723479392466654,2.783867580793916e-05,0.04197258770047662,0.041751549924538965,1.740468909385096e-05,1.0507485793705397e-05,0.1103487690013738,0.023615105201990172,0.055326126316138424,1.630516676063089e-05
13,4.391328145005243,0.3365910322352307,0.01039798186193935,0.1032657648287332,0.006560624910166394,0.04061296254801361,1.715056361743217e-05,0.007176377004603471,0.21488956799639222,4.362994650920041,-4.362994650919632,4.0945025148175773e-13,-4.362994650919632,4.0945025148175773e-13,0.0005871216540702662,0.0005210395285297764,0.04270089208642691,0.039988457331074256,0.09562528960890715,-0.014399364512879487,2.7639895661939195e-05,0.041751549924538965,0.03914202302804215,1.701640135383491e-05,9.997954976162287e-06,0.10431146127174173,0.025565231636128782,0.05021140966046245,1.5452901986671426e-05
14,4.400297770539928,0.33087269173674694,0.010879080669970393,0.11390429609468808,0.0072365063443160715,0.036515241060100845,1.4505761786399064e-05,0.006069702293186558,0.2209592702895788,4.373633182185996,-4.373633182186037,-4.085620730620576e-14,-4.373633182186037,-4.085620730620576e-14,0.0005210395285297764,0.00046279966453166566,0.039988457331074256,0.03529360003474369,0.08991209675886225,-0.016881614638660558,2.484532780766882e-05,0.03914202302804215,0.033802527454674894,1.4497492408817497e-05,9.331513368379485e-06,0.09969954785372703,0.02529306222708172,0.04356798618252822,1.3199502278376628e-05
15,4.409846325178739,0.3251621695474012,0.01137477642143402,0.1250312246403903,0.007943416371193283,0.03142568363472398,1.1233428807686022e-05,0.004700447284215729,0.22565971757379452,4.384760110731698,-4.384760110731947,-2.495781359357352e-13,-4.384760110731948,-2.504663143554353e-13,0.00046279966453166566,0.00041379159752796824,0.03529360003474369,0.031258232121388785,0.08281793321506647,-0.019966565945618076,2.124764288186993e-05,0.033802527454674894,0.029671029488026957,1.1473117589698407e-05,9.226437569407899e-06,0.09791792597012705,0.022362050149334012,0.03828455371139983,1.0699453859165483e-05
16,4.419985322320142,0.3194651353300949,0.011887146316042815,0.13666218600912872,0.008682348339706592,0.028622550690472703,9.73854946971469e-06,0.004074939111716351,0.22973465668551085,4.396391072100437,-4.3963910721002595,1.7763568394002505e-13,-4.3963910721002595,1.7763568394002505e-13,0.00041379159752796824,0.00036917153734883357,0.031258232121388785,0.02900077438819859,0.07795136002450898,-0.020706258643564013,1.938033838556954e-05,0.029671029488026957,0.027760957343363177,9.805853316771518e-06,9.272164852619992e-06,0.09517619065261851,0.019695136868778773,0.034951232568577906,9.104985014692299e-06
17,4.430728186091292,0.3137896058033044,0.01241465148824982,0.14881308491127504,0.00945431269934259,0.02708749735534255,9.109033434190924e-06,0.0038115282698259964,0.23354618495533686,4.408541971002583,-4.408541971002583,0.0,-4.408541971002582,8.881784197001252e-16,0.00036917153734883357,0.0003297574639677947,0.02900077438819859,0.027662752736330454,0.0744699320090545,-0.020294937298370286,1.8399724565765135e-05,0.027760957343363177,0.02653624935110887,9.151729198462639e-06,9.05214994641302e-06,0.09188048316937447,0.018808144130712634,0.032615466618492794,8.40451771438811e-06
18,4.442086905399306,0.3081417525068789,0.012957920845597725,0.1614993710781988,0.01026029099410714,0.026107068830585778,8.831847288239672e-06,0.003695544193257377,0.2372417291485942,4.421228257169506,-4.4212282571698545,-3.481659405224491e-13,-4.4212282571698545,-3.481659405224491e-13,0.0003297574639677947,0.0002947856500981061,0.027662752736330454,0.026561678168430802,0.07158554587100419,-0.019371408209833074,1.7765434750837862e-05,0.02653624935110887,0.025742338328220274,8.854344364843267e-06,8.778329217612884e-06,0.08806972213531328,0.01867145837855122,0.0306527471603939,8.036268226011018e-06
19,4.454073683887057,0.3025255192214841,0.013518279262364536,0.17473747113217994,0.011101326831312871,0.02502879332974084,8.468397560002672e-06,0.003543464510616609,0.24078519365921083,4.434466357223489,-4.4344663572234335,5.5067062021407764e-14,-4.4344663572234335,5.5067062021407764e-14,0.0002947856500981061,0.0002628540502316312,0.026561678168430802,0.02470230886239455,0.0686983139254802,-0.018640727265998525,1.7061638873247167e-05,0.025742338328220274,0.023965749647333452,8.354114422959394e-06,8.247614523450561e-06,0.08305546309127054,0.018671010458966242,0.027964667915404195,7.44748090475195e-06
20,4.466699442780712,0.2969417911825931,0.014093948918002315,0.18854358522236336,0.01197844943010327,0.022527868901330628,7.152747815394731e-06,0.002992952073595576,0.24377814573280643,4.448272471313672,-4.448272471313485,1.865174681370263e-13,-4.448272471313486,1.8562928971732617e-13,0.0002628540502316312,0.00023488189462916864,0.02470230886239455,0.02207426936880097,0.06441473582527202,-0.019358998022611207,1.539540413884316e-05,0.023965749647333452,0.0210079893118082,7.137011225270068e-06,7.67091562848346e-06,0.07932350393294607,0.017806820365457554,0.024674485935322066,6.414096236201029e-06
21,4.479974660389738,0.2913911688283903,0.01468528161569041,0.2029332004892097,0.01289264271113841,0.019901442462904706,5.81636148554945e-06,0.0024337627466034166,0.24621190847940982,4.462662086580518,-4.462662086580589,-7.105427357601002e-14,-4.462662086580589,-7.105427357601002e-14,0.00023488189462916864,0.0002107387151699669,0.02207426936880097,0.02012938408477094,0.059964505910334864,-0.020161620984524786,1.3673227267969388e-05,0.0210079893118082,0.01908858062294406,5.907018558047426e-06,7.485271024496591e-06,0.0772216302787172,0.01592903880357488,0.022289483282169842,5.412042151238878e-06
22,4.493912686638973,0.28587807859549474,0.015293577252411645,0.21792262992326075,0.01384494306254058,0.0187554086170707,5.379750591548585e-06,0.002251069952969367,0.2484629784323792,4.477651516014569,-4.477651516014395,1.7408297026122455e-13,-4.477651516014395,1.7408297026122455e-13,0.0002107387151699669,0.00018905388392642664,0.02012938408477094,0.019245795105694352,0.057060009294192415,-0.019549192060051235,1.2859545757421272e-05,0.01908858062294406,0.018422620211917318,5.380425852394628e-06,7.35031733627769e-06,0.0744415685015194,0.014607241114520386,0.02101294665694864,4.903409398454031e-06
23,4.508527649087834,0.2804081442883532,0.01591778074274567,0.23352830892083942,0.014836394649050184,0.018246187373838207,5.299400948037115e-06,0.0022174489392880613,0.25068042737166724,4.493257195012147,-4.4932571950123465,-1.9984014443252818e-13,-4.493257195012346,-1.9895196601282805e-13,0.00018905388392642664,0.00016984333397651596,0.019245795105694352,0.018815057922025202,0.05489237644146816,-0.018400001693791523,1.2424959274921812e-05,0.018422620211917318,0.018056365256013417,5.295690832798166e-06,7.054521631664229e-06,0.07145252821248982,0.014328792529399781,0.020223282477522364,4.796932891846826e-06
24,4.523832782444423,0.27498523612740866,0.016558330193172103,0.2497663643887983,0.01586802203662087,0.017996042884711017,5.362540405894275e-06,0.0022438686280841016,0.25292429599975136,4.509495250480106,-4.509495250480202,-9.592326932761353e-14,-4.509495250480201,-9.50350909079134e-14,0.00016984333397651596,0.0001527357433888099,0.018815057922025202,0.018455245324042746,0.053052526518698295,-0.01706044074927693,1.2145699252791716e-05,0.018056365256013417,0.01789867967193506,5.351542801714332e-06,6.752687893654334e-06,0.06823285183189842,0.014427966683317361,0.019557707042746397,4.817635533733977e-06
25,4.5398415413066635,0.2696117318202329,0.017215839590636415,0.26665344928070256,0.016940883211722484,0.017619377761149524,5.3445278119531226e-06,0.0022363315483801345,0.25516062754813146,4.526382335372011,-4.5263823353718005,2.1049828546892968e-13,-4.5263823353718005,2.1049828546892968e-13,0.0001527357433888099,0.0001371874266524742,0.018455245324042746,0.017528303217927865,0.051172411082621494,-0.015933655560322668,1.1805093239328115e-05,0.01789867967193506,0.017025475906704893,5.2506193396257915e-06,6.293951771449792e-06,0.06426995105331801,0.014553142784274442,0.01833627745968136,4.676186434644176e-06
26,4.556566519979624,0.26428754425774303,0.01788911568970149,0.28420592692087154,0.018056017760255744,0.016229626579176815,4.712007006491042e-06,0.0019716634089239128,0.25713229095705536,4.5439348130121795,-4.543934813012209,-2.930988785010413e-14,-4.543934813012209,-2.930988785010413e-14,0.0001371874266524742,0.00012341404606974749,0.017528303217927865,0.01602726951928557,0.04833629549299534,-0.015877042334641267,1.0858934878411127e-05,0.017025475906704893,0.015328677350017353,4.685834451204957e-06,5.826411665149222e-06,0.06126882274510215,0.01406543730869414,0.01660492822094528,4.216558454999403e-06
27,4.574020064134102,0.2590123370466833,0.01857845515163068,0.3024397123415376,0.01921443678747013,0.014698816772934498,4.013972113315663e-06,0.0016795819550699405,0.2588118729121253,4.562168598432846,-4.5621685984328675,-2.1316282072803006e-14,-4.5621685984328675,-2.1316282072803006e-14,0.00012341404606974749,0.00011132778430411605,0.01602726951928557,0.014838353519293523,0.04539178041046088,-0.015994146864591885,9.847966318770922e-06,0.015328677350017353,0.014185404339126144,4.047858523071744e-06,5.618772100859981e-06,0.05926981210941462,0.012909058723143518,0.015264192135995724,3.6951662425029766e-06
28,4.59221622035898,0.2537888493474987,0.019284543975529506,0.3213712119051177,0.020417182613539572,0.013927752835312335,3.740860176341101e-06,0.0015653026656012945,0.2603771755777266,4.581100097996426,-4.581100097996437,-1.0658141036401503e-14,-4.581100097996437,-1.0658141036401503e-14,0.00011132778430411605,0.00010045352786036688,0.014838353519293523,0.014110105047552723,0.043275665244822736,-0.0154201595741974,9.27745251256351e-06,0.014185404339126144,0.013573627728143009,3.715594637210031e-06,5.421824754388122e-06,0.05680747027644495,0.012016688486715887,0.014397254747601007,3.37279649299689e-06
29,4.611169298292552,0.24862040392613716,0.020006588215130478,0.34101677800044766,0.02166529412961755,0.013313414543951296,3.5461078777940357e-06,0.001483811704250831,0.2618609872819775,4.600745664091756,-4.600745664091762,-6.217248937900877e-15,-4.600745664091762,-6.217248937900877e-15,0.00010045352786036688,9.077059227546869e-05,0.014110105047552723,0.013563392341752412,0.04138731070224755,-0.014760481614345178,8.802129667802798e-06,0.013573627728143009,0.013012484032802968,3.535795842207569e-06,5.151497197517992e-06,0.05451575079639426,0.011569348654226097,0.013730647860468626,3.20929130226162e-06
30,4.630893110803986,0.24350929097366886,0.02074476036028957,0.36139245228815764,0.022959790485840653,0.01290007854974462,3.4521776126709994e-06,0.0014445080982760329,0.2633054953802535,4.621121338379465,-4.621121338379365,1.0036416142611415e-13,-4.621121338379365,1.0036416142611415e-13,9.077059227546869e-05,8.212770644266953e-05,0.013563392341752412,0.013232106548069833,0.03975526918204908,-0.013955112082560062,8.439226743034247e-06,0.013012484032802968,0.012785021643722194,3.451557547383374e-06,4.944898503426493e-06,0.052366826780344766,0.011263662517176698,0.013305615743823829,3.137848779893172e-06
31,4.651401845773216,0.23845787732356166,0.021499313352090967,0.38251448914434794,0.02430170434647007,0.01271165525489426,3.473991902552381e-06,0.0014536359363907746,0.2647591313166443,4.6422433752356556,-4.642243375235691,-3.552713678800501e-14,-4.642243375235691,-3.552713678800501e-14,8.212770644266953e-05,7.43084809586847e-05,0.013232106548069833,0.012849460736311213,0.038411714697784705,-0.012988404187996183,8.20737429063198e-06,0.012785021643722194,0.012465894575514735,3.427220146331723e-06,4.6749484421698505e-06,0.04977959075603655,0.011150563233384148,0.012833403225781748,3.0968397321685603e-06
32,4.6727092514860065,0.23346730477745764,0.02226944707091017,0.4043988693558485,0.02569205099424093,0.012191212529907736,3.3098113344301385e-06,0.0013849372230448397,0.26614406853968914,4.664127755447156,-4.6641277554472484,-9.237055564881302e-14,-4.6641277554472484,-9.237055564881302e-14,7.43084809586847e-05,6.730077206462681e-05,0.012849460736311213,0.012280251483681393,0.03679118656804037,-0.012408761508225119,7.80199471581365e-06,0.012465894575514735,0.011834230107287909,3.288245645325324e-06,4.3776137607119974e-06,0.047580063211907664,0.010969012629924446,0.012192798111828274,2.989498976358472e-06
33,4.6948287193989415,0.22853802129575423,0.02305528845904318,0.4270612371208252,0.02713182432791878,0.011625955214038086,3.1162181415399335e-06,0.0013039312707802202,0.26744799981046935,4.686790123212133,-4.686790123212098,3.552713678800501e-14,-4.686790123212097,3.6415315207705135e-14,6.730077206462681e-05,6.103571463356161e-05,0.012280251483681393,0.011797695420136645,0.035171301703682545,-0.011919391275606595,7.376707425193628e-06,0.011834230107287909,0.0114175798107393,3.1165247292211327e-06,4.185430669280634e-06,0.04573892458930273,0.010569426945499116,0.011661067392698232,2.850740911485806e-06
34,4.717774228230505,0.22367158506279106,0.023857073749741626,0.4505174182252176,0.02862202978280573,0.011275393847008486,3.0330572954448253e-06,0.0012691339546737272,0.26871713376514306,4.7102463043165255,-4.710246304316569,-4.3520742565306136e-14,-4.710246304316569,-4.3520742565306136e-14,6.103571463356161e-05,5.5357410750467295e-05,0.011797695420136645,0.011310791875749904,0.03381953331369614,-0.011268745619679166,7.074749561913788e-06,0.0114175798107393,0.010982593183115497,2.9930537282728645e-06,3.9642197414304905e-06,0.04355771811835085,0.010238798820239703,0.011127548884498961,2.7243830289135093e-06
35,4.7415595416011875,0.2188690256665021,0.02467411003687165,0.4747830101185242,0.030163658287656187,0.010697672724805818,2.8237101300551277e-06,0.0011815360064550155,0.2698986697715981,4.734511896209832,-4.734511896209677,1.5543122344752192e-13,-4.7345118962096775,1.545430450278218e-13,5.5357410750467295e-05,5.026118765449894e-05,0.011310791875749904,0.010738022339008002,0.032288972498671686,-0.01089362704906005,6.657937092697065e-06,0.010982593183115497,0.010350230979303583,2.8080536289047453e-06,3.722777135168514e-06,0.04174593677187377,0.00989244158051994,0.010519336192441608,2.5708675164187444e-06
36,4.766198081188341,0.2141309190259597,0.025506367998418305,0.4998732491361692,0.03175767782911984,0.010172751492534715,2.639523251193245e-06,0.0011044659747348566,0.27100313574633295,4.759602135227476,-4.759602135227576,-9.947598300641403e-14,-4.759602135227575,-9.85878045867139e-14,5.026118765449894e-05,4.569653971397969e-05,0.010738022339008002,0.010347829496160754,0.03085230972281372,-0.010506806737744734,6.275406090000466e-06,0.010350230979303583,0.01000714871376438,2.6428559859242375e-06,3.5758131525716494e-06,0.040277619985811475,0.009439143412928397,0.010107488293281675,2.4372591194850496e-06
37,4.79170364142246,0.20945913477564254,0.026353894737615586,0.5258033805041862,0.03340505695867977,0.009957782183839248,2.613184367804708e-06,0.001093444893370259,0.2720965806397032,4.785532266595494,-4.785532266595435,5.861977570020827e-14,-4.785532266595435,5.861977570020827e-14,4.569653971397969e-05,4.1561600896855566e-05,0.010347829496160754,0.010090612555140321,0.02977081324806674,-0.009855248880387801,6.061645958516259e-06,0.01000714871376438,0.009806347485455488,2.5865561812768376e-06,3.4136692908157984e-06,0.03853941416014184,0.009156338501369987,0.009829731969773547,2.375948720782343e-06
38,4.818089759625295,0.20485525851267306,0.02721605877774493,0.5525883572618664,0.03510674566476845,0.0096956114609128,2.5584423830473238e-06,0.0010705389918872345,0.27316711963159046,4.812317243353174,-4.81231724335319,-1.5987211554602254e-14,-4.81231724335319,-1.5987211554602254e-14,4.1561600896855566e-05,3.7830287242357485e-05,0.010090612555140321,0.009824335154237418,0.028684165279754037,-0.009292942357928213,5.8294967253107e-06,0.009806347485455488,0.009522781635063537,2.5422659017351772e-06,3.2224146068548706e-06,0.036954395623263414,0.008999026007908695,0.009547858705605261,2.3411753063237035e-06
39,4.845369554678486,0.200320084427674,0.02809277145989944,0.5802427723806887,0.03686367106018416,0.00946011215099396,2.514126676696108e-06,0.0010519957986082464,0.2742191154301987,4.839971658471996,-4.839971658471977,1.9539925233402755e-14,-4.839971658471977,1.9539925233402755e-14,3.7830287242357485e-05,3.446249895855402e-05,0.009824335154237418,0.009614307935789435,0.0276614532653352,-0.00874122896334728,5.6164003638376816e-06,0.009522781635063537,0.009367743037651515,2.5062961474099895e-06,3.0759110595347358e-06,0.03550184873474216,0.00882051221732194,0.00932873276441648,2.3140099388792143e-06
40,4.873556210847109,0.1958546777440474,0.02898397430480815,0.6087811452630424,0.03867675558377344,0.009308183549757265,2.511237646097213e-06,0.0010507869303040915,0.2752699023605028,4.868510031354351,-4.868510031354505,-1.545430450278218e-13,-4.868510031354504,-1.5365486660812167e-13,3.446249895855402e-05,3.1394701681897175e-05,0.009614307935789435,0.009333641436776952,0.026760619771394878,-0.00814425267188057,5.453956694471652e-06,0.009367743037651515,0.009118132138192061,2.4763063455211467e-06,2.9009051169252886e-06,0.0338110936156788,0.008690533184474214,0.009038940350573177,2.2779570157642186e-06
41,4.902662526583845,0.19145928029678616,0.029889036899069747,0.6382176508649813,0.04054689979120391,0.008928621495135736,2.382762444426058e-06,0.0009970285522413703,0.2762669309127442,4.897946536956289,-4.897946536956188,1.0125233984581428e-13,-4.897946536956188,1.0125233984581428e-13,3.1394701681897175e-05,2.8619249489381104e-05,0.009333641436776952,0.00893848733090985,0.02566684094379823,-0.00780959795352687,5.174079577879758e-06,0.009118132138192061,0.008674693417152353,2.366092282399449e-06,2.7178887071574754e-06,0.0324111718679132,0.008483539428528197,0.008639340197953205,2.190874609214219e-06
42,4.932700922200771,0.187133788193848,0.030807764181302058,0.6685660514051672,0.042474978016333674,0.0085462986051551,2.250175061078126e-06,0.0009415494980141655,0.27720848041075835,4.928294937496475,-4.928294937496541,-6.572520305780927e-14,-4.928294937496541,-6.572520305780927e-14,2.8619249489381104e-05,2.6117024015448465e-05,0.00893848733090985,0.008649878762345797,0.024601573914386332,-0.007508976704076353,4.89730000686373e-06,0.008674693417152353,0.00841457218361251,2.2494716715432294e-06,2.604411070013191e-06,0.03129215421240261,0.008152541645015554,0.00835193304573656,2.0980929778609934e-06
43,4.963683913765582,0.1828793422776294,0.03174001408274418,0.6998399405371903,0.04446185388383554,0.008378559674811603,2.2281573116141276e-06,0.0009323365255153518,0.2781408169362737,4.959568826628498,-4.959568826628471,2.6645352591003757e-14,-4.959568826628472,2.5757174171303632e-14,2.6117024015448465e-05,2.384086633000493e-05,0.008649878762345797,0.008454751734320864,0.02378317750832626,-0.007026058158703052,4.738816236882185e-06,0.00841457218361251,0.008258534910230342,2.205935867027494e-06,2.4853482307306133e-06,0.02999105388486989,0.007922184001563082,0.008157741434723365,2.051853030467591e-06
44,4.995623697182628,0.17869695756709453,0.032685191180848575,0.7320525431689867,0.04650836759143219,0.00818088461971822,2.187517644408334e-06,0.000915331511586016,0.2790561484478597,4.9917814292602944,-4.991781429260358,-6.394884621840902e-14,-4.991781429260358,-6.394884621840902e-14,2.384086633000493e-05,2.1775638753496196e-05,0.008454751734320864,0.008259326079706697,0.022964995726166837,-0.006603226486730174,4.568851082663138e-06,0.008258534910230342,0.008048678561031083,2.1730740457476503e-06,2.3476753460767832e-06,0.028805486588828533,0.007781121911764388,0.007964906239974923,2.026062350619648e-06
45,5.028532012306911,0.1745870202158818,0.03364302586266486,0.7652166516907435,0.04861533185836182,0.008011083639261063,2.159123982754342e-06,0.0009034506413641714,0.27995959908922385,5.0249455377820516,-5.024945537781955,9.681144774731365e-14,-5.024945537781955,9.681144774731365e-14,2.1775638753496196e-05,1.9902445050234974e-05,0.008259326079706697,0.00812050174104928,0.02220226010209836,-0.0061800928235759,4.417574582865197e-06,0.008048678561031083,0.007945315208208998,2.151567369871507e-06,2.242037499225852e-06,0.02773092539558275,0.007634061378335444,0.007831002934639342,2.0116943438030428e-06
46,5.0624204429788175,0.170550213382356,0.03461327160588198,0.7993448004250169,0.05078354300844898,0.007925256768761102,2.1740490273530877e-06,0.0009096957857944253,0.2808692948750183,5.059073686516324,-5.059073686516362,-3.730349362740526e-14,-5.059073686516362,-3.730349362740526e-14,1.9902445050234974e-05,1.8191709931336675e-05,0.00812050174104928,0.007959227051625217,0.02155083257200685,-0.005700319034484536,4.316106524025406e-06,0.007945315208208998,0.0078086412104433995,2.147696126755461e-06,2.1207057288066726e-06,0.026494098158343804,0.007539677460776439,0.007674028737502114,2.0029218228264065e-06
